seed,device_type,device_name,torch_version,cuda_version,batch_size,board_side,cells,samples,rho,blue_wins,blue_win_probability,blue_win_se,pivotal_samples,random_coordinate_pivotal_probability,total_influence_estimate,total_influence_se,noise_disagreements,noise_disagreement_probability,noise_disagreement_se,winner_correlation,winner_correlation_se,side_runtime_seconds
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.25,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,31260,0.47698974609375,0.0019510556545997689,0.0460205078125,0.0039021113091995377,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.5,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,28934,0.441497802734375,0.0019397097597196097,0.11700439453125,0.0038794195194392193,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.7,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,25445,0.3882598876953125,0.001903727468164192,0.223480224609375,0.003807454936328384,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.8,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,21743,0.3317718505859375,0.0018392560173941936,0.336456298828125,0.003678512034788387,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.9,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,15381,0.2346954345703125,0.0016555012290817056,0.530609130859375,0.0033110024581634112,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.95,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,9475,0.1445770263671875,0.0013737260489850407,0.710845947265625,0.0027474520979700813,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.98,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,4374,0.066741943359375,0.0009749005886631266,0.86651611328125,0.0019498011773262532,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.99,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,2291,0.0349578857421875,0.000717473305305957,0.930084228515625,0.001434946610611914,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,1.0,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,0,0.0,0.0,1.0,0.0,102.70128839998506
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.0,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,32694,0.498870849609375,0.0019531200196006631,0.00225830078125,0.0039062400392013263,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.25,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,31579,0.4818572998046875,0.001951838804740364,0.036285400390625,0.003903677609480728,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.5,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,29815,0.4549407958984375,0.001945177847866025,0.090118408203125,0.00389035569573205,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.7,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,26551,0.4051361083984375,0.001917649867164015,0.189727783203125,0.00383529973432803,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.8,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,23764,0.36260986328125,0.0018779434510692453,0.2747802734375,0.0037558869021384906,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.9,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,17819,0.2718963623046875,0.0017380342629577743,0.456207275390625,0.0034760685259155487,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.95,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,11465,0.1749420166015625,0.0014840527375762046,0.650115966796875,0.002968105475152409,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.98,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,5532,0.08441162109375,0.0010859536540367397,0.8311767578125,0.0021719073080734793,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,0.99,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,2886,0.044036865234375,0.0008014728314579311,0.91192626953125,0.0016029456629158621,280.8629057999933
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,31,961,65536,1.0,32819,0.5007781982421875,0.001953122634402848,673,0.0102691650390625,9.868667602539062,0.3784508975751907,0,0.0,0.0,1.0,0.0,280.8629057999933
